gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,champ1,champ2,champ3,champ4,champ5
TRLH1/1000380095,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380095?gameHash=81903db00dad8001,WLDs,2014,,0,2014-10-12 10:10:08,3,4.14,100,Blue,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,48.0,161.0,,,2580,1,20,19,56,20,19,4,0,0,0,1,,,,0.4651,0.907,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,6.0,9.0,1.0,0.0,,,2,3,70009,1628.1163,,2524.4884,0.0,124,2.8837,42,0.9767,21,0,0.0,68650,42620,991.1628,,65290,-0.108413,,847,158,145,13,23.3721,14998,16694,226,14014,16438,265,984,256,-39,5,10,3,3,4,5,21492,24077,343,23681,28113,431,-2189,-4036,-88,6,13,7,7,11,6,75,30,91,135,45
TRLH1/1000380095,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380095?gameHash=81903db00dad8001,WLDs,2014,,0,2014-10-12 10:10:08,3,4.14,200,Red,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,104.0,66.0,107.0,,,2580,0,19,20,29,19,20,1,0,0,0,0,,,,0.4419,0.907,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,9.0,6.0,0.0,1.0,,,3,2,74798,1739.4884,,2503.5581,0.0,136,3.1628,40,0.9302,19,0,0.0,77748,51718,1202.7442,,72774,0.108413,,1047,244,172,72,30.0233,14014,16438,265,14998,16694,226,-984,-256,39,3,4,5,5,10,3,23681,28113,431,21492,24077,343,2189,4036,88,7,11,6,6,13,7,86,61,134,70,130
TRLH1/1000380097,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380097?gameHash=5ea5d935cdc94310,WLDs,2014,,0,2014-10-12 11:18:42,4,4.14,100,Blue,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,104.0,45.0,135.0,,,2148,1,22,6,54,22,6,1,0,0,0,0,,,,0.6145,0.7821,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2,0,83418,2330.1117,,2819.7765,0.0,117,3.2682,31,0.8659,16,0,0.0,68299,46373,1295.3352,,58768,0.233994,,865,133,79,54,27.8771,13714,15544,220,12391,16249,227,1323,-705,-7,2,5,1,1,2,2,21254,25241,367,18390,25742,375,2864,-501,-8,4,9,1,1,2,4,75,66,134,21,130
TRLH1/1000380097,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380097?gameHash=5ea5d935cdc94310,WLDs,2014,,0,2014-10-12 11:18:42,4,4.14,200,Red,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,107.0,48.0,,,2148,0,6,22,12,6,22,1,0,0,0,1,,,,0.1676,0.7821,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0,2,69438,1939.6089,,2999.8603,0.0,80,2.2346,30,0.838,12,0,0.0,47085,25159,702.7654,,46457,-0.233994,,750,122,112,10,24.3575,12391,16249,227,13714,15544,220,-1323,705,7,1,2,2,2,5,1,18390,25742,375,21254,25241,367,-2864,501,8,1,2,4,4,9,1,24,61,161,70,82
TRLH1/1000380098,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380098?gameHash=eb49e7c51611cb98,WLDs,2014,,0,2014-10-12 12:15:35,5,4.14,100,Blue,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,48.0,134.0,,,2013,1,32,9,78,32,9,3,2,0,0,1,,,,0.9538,1.2221,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,,,1,0,79810,2378.8376,,2739.2846,0.0,84,2.5037,36,1.073,16,0,0.0,65543,44900,1338.301,,61495,0.460932,,704,118,87,31,24.5007,13656,14933,215,12844,15111,226,812,-178,-11,4,11,1,1,3,4,23416,25933,370,19572,23260,348,3844,2673,22,8,24,4,4,9,8,75,93,107,70,130
TRLH1/1000380098,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380098?gameHash=eb49e7c51611cb98,WLDs,2014,,0,2014-10-12 12:15:35,5,4.14,200,Red,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,104.0,66.0,135.0,,,2013,0,9,32,21,9,32,0,0,0,0,0,,,,0.2683,1.2221,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,,,0,1,60295,1797.1684,,2898.6587,0.0,107,3.1893,20,0.5961,16,0,0.0,42186,21543,642.1162,,38459,-0.460932,,579,139,124,15,21.4009,12844,15111,226,13656,14933,215,-812,178,11,1,3,4,4,11,1,19572,23260,348,23416,25933,370,-3844,-2673,-22,4,9,8,8,24,4,106,61,91,21,45
TRLH3/1000480040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480040?gameHash=29446b7fddbc2396,WLDs,2014,,0,2014-10-19 07:01:27,1,4.14,200,Red,team,,,Samsung White,oe:team:1aa8a23eb9d06ab039f112088bc905c,,104.0,66.0,70.0,,,1472,1,16,1,42,16,1,1,0,0,0,1,,,,0.6522,0.6929,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2,0,37683,1535.9918,,1798.3288,0.0,74,3.0163,25,1.019,14,0,0.0,49326,33822,1378.6141,,42545,0.378909,,601,91,68,23,28.2065,14654,17397,284,12671,16639,271,1983,758,13,4,8,0,0,0,4,24835,28026,447,19951,26197,436,4884,1829,11,6,12,0,0,0,6,75,46,48,135,130
TRLH3/1000480040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480040?gameHash=29446b7fddbc2396,WLDs,2014,,0,2014-10-19 07:01:27,1,4.14,100,Blue,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,161.0,106.0,,,1472,0,1,16,3,1,16,0,0,0,0,0,,,,0.0408,0.6929,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0,2,21846,890.462,,2187.3505,0.0,59,2.4049,14,0.5707,12,0,0.0,30598,15094,615.2446,,28992,-0.378909,,502,130,125,5,25.7609,12671,16639,271,14654,17397,284,-1983,-758,-13,0,0,4,4,8,0,19951,26197,436,24835,28026,447,-4884,-1829,-11,0,0,6,6,12,0,107,61,91,131,45
TRLH3/1000480046,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480046?gameHash=edfe64a5c860a8e8,WLDs,2014,,0,2014-10-19 07:46:07,2,4.14,100,Blue,team,,,Samsung White,oe:team:1aa8a23eb9d06ab039f112088bc905c,,70.0,66.0,75.0,,,1756,1,26,8,55,26,8,3,0,0,0,0,,,,0.8884,1.1617,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,,,1,0,66663,2277.779,,2152.2437,0.0,103,3.5194,23,0.7859,21,0,0.0,59348,41146,1405.8998,,55757,0.364789,,694,139,91,48,28.4624,12246,15724,245,12689,15603,273,-443,121,-28,0,0,0,0,0,0,23916,29501,389,21150,25053,379,2766,4448,10,9,16,5,5,9,9,106,104,127,135,45
TRLH3/1000480046,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480046?gameHash=edfe64a5c860a8e8,WLDs,2014,,0,2014-10-19 07:46:07,2,4.14,200,Red,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,161.0,107.0,,,1756,0,8,26,16,8,26,1,0,0,0,1,,,,0.2733,1.1617,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,,,0,1,37112,1268.0638,,2915.3645,0.0,65,2.221,30,1.0251,13,0,0.0,39583,21381,730.5581,,38555,-0.364789,,627,110,96,14,25.1822,12689,15603,273,12246,15724,245,443,-121,28,0,0,0,0,0,0,21150,25053,379,23916,29501,389,-2766,-4448,-10,5,9,9,9,16,5,24,61,48,21,130
TRLH3/1000490068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000490068?gameHash=c9b0b10cf7f427e9,WLDs,2014,,0,2014-10-19 08:39:22,3,4.14,100,Blue,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,48.0,161.0,,,2313,1,19,14,54,19,14,5,1,0,0,0,,,,0.4929,0.856,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,,,4,0,68930,1788.0674,,2625.7328,0.0,113,2.9313,34,0.882,27,0,0.0,68836,45343,1176.2127,,65350,0.171908,,890,187,168,19,27.9377,13675,17550,279,12600,17056,240,1075,494,39,2,4,1,1,2,2,22050,27016,429,19868,28325,415,2182,-1309,14,4,6,3,3,5,4,75,99,107,131,16
TRLH3/1000490068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000490068?gameHash=c9b0b10cf7f427e9,WLDs,2014,,0,2014-10-19 08:39:22,3,4.14,200,Red,team,,,Samsung White,oe:team:1aa8a23eb9d06ab039f112088bc905c,,104.0,66.0,70.0,,,2313,0,14,19,38,14,19,0,0,0,0,1,,,,0.3632,0.856,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,,,0,4,68174,1768.4565,,2633.1258,0.0,117,3.035,32,0.8301,20,0,0.0,58465,34972,907.1855,,55005,-0.171908,,888,176,161,15,27.6005,12600,17056,240,13675,17550,279,-1075,-494,-39,1,2,2,2,4,1,19868,28325,415,22050,27016,429,-2182,1309,-14,3,5,4,4,6,3,116,46,32,135,130
TRLH3/1000480047,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480047?gameHash=2780cbe1e60e34e7,WLDs,2014,,0,2014-10-19 09:44:01,4,4.14,100,Blue,team,,,Samsung White,oe:team:1aa8a23eb9d06ab039f112088bc905c,,70.0,66.0,75.0,,,1379,1,19,5,53,19,5,4,0,0,0,0,,,,0.8267,1.0442,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,,,1,0,44540,1937.926,,1848.3394,0.0,68,2.9587,21,0.9137,13,0,0.0,46421,31801,1383.6548,,38493,0.273388,,592,107,84,23,30.4133,14769,17203,250,13714,16939,247,1055,264,3,3,7,3,3,4,3,22835,29954,457,20824,27704,408,2011,2250,49,5,12,4,4,5,5,56,104,91,21,45
TRLH3/1000480047,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480047?gameHash=2780cbe1e60e34e7,WLDs,2014,,0,2014-10-19 09:44:01,4,4.14,200,Red,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,4.0,48.0,161.0,,,1379,0,5,19,5,5,19,0,0,0,0,1,,,,0.2175,1.0442,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,,,0,1,23756,1033.6186,,2459.9565,0.0,57,2.4801,16,0.6962,10,0,0.0,30898,16278,708.2524,,29235,-0.273388,,509,94,85,9,26.2364,13714,16939,247,14769,17203,250,-1055,-264,-3,3,4,3,3,7,3,20824,27704,408,22835,29954,457,-2011,-2250,-49,4,5,5,5,12,4,107,93,71,131,16
FRA1TMNT1/390080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390080?gameHash=2d34415c64db08f2,NA LCS,2015,Spring,0,2014-11-14 20:27:56,1,4.19,100,Blue,team,,,Team Coast,oe:team:d7771bc633792f9efe65e49ce8cd7dd,,48.0,160.0,75.0,,,1440,1,27,4,48,27,4,4,1,0,0,1,,,,1.125,1.2917,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2,0,58198,2424.9167,,1983.7083,0.0,57,2.375,17,0.7083,17,0,0.0,53635,38435,1601.4583,,44533,0.372689,,592,100,67,33,28.8333,15349,19072,276,13169,15345,251,2180,3727,25,4,5,0,0,0,4,24417,31722,433,21027,24075,379,3390,7647,54,10,18,1,1,3,10,106,104,91,38,45
FRA1TMNT1/390080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390080?gameHash=2d34415c64db08f2,NA LCS,2015,Spring,0,2014-11-14 20:27:56,1,4.19,200,Red,team,,,Call Gaming,oe:team:907ac96f613a86ac9d63820a7d57ce9,,130.0,36.0,1.0,,,1440,0,4,27,12,4,27,0,0,0,0,0,,,,0.1667,1.2917,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0,2,29775,1240.625,,3137.9167,0.0,55,2.2917,12,0.5,4,0,0.0,32900,17700,737.5,,30543,-0.372689,,511,83,73,10,24.75,13169,15345,251,15349,19072,276,-2180,-3727,-25,0,0,4,4,5,0,21027,24075,379,24417,31722,433,-3390,-7647,-54,1,3,10,10,18,1,43,66,55,70,82
FRA1TMNT1/390091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390091?gameHash=a3669c4a7657d20e,NA LCS,2015,Spring,0,2014-11-14 21:34:32,2,4.19,200,Red,team,,,Team Coast,oe:team:d7771bc633792f9efe65e49ce8cd7dd,,48.0,36.0,75.0,,,2131,1,26,7,55,26,7,6,1,0,0,0,,,,0.7321,0.9291,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,,,2,0,90287,2542.1023,,2131.619,0.0,91,2.5622,40,1.1262,27,0,0.0,69656,47892,1348.4374,,57065,0.257943,,909,141,106,35,29.5636,13735,17383,283,12523,16567,279,1212,816,4,0,0,0,0,0,0,21570,29351,456,19657,27257,441,1913,2094,15,2,1,2,2,3,2,73,104,1,70,82
FRA1TMNT1/390091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390091?gameHash=a3669c4a7657d20e,NA LCS,2015,Spring,0,2014-11-14 21:34:32,2,4.19,100,Blue,team,,,Call Gaming,oe:team:907ac96f613a86ac9d63820a7d57ce9,,130.0,45.0,106.0,,,2131,0,7,26,13,7,26,0,0,0,0,1,,,,0.1971,0.9291,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,,,0,2,47046,1324.6176,,3145.1431,0.0,95,2.6748,27,0.7602,10,0,0.0,46030,24266,683.2285,,44027,-0.257943,,809,129,127,2,26.4101,12523,16567,279,13735,17383,283,-1212,-816,-4,0,0,0,0,0,0,19657,27257,441,21570,29351,456,-1913,-2094,-15,2,3,2,2,1,2,43,99,160,118,16
FRA1TMNT1/390112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390112?gameHash=2006b43895063726,NA LCS,2015,Spring,0,2014-11-15 00:07:20,1,4.19,100,Blue,team,,,Zenith Esports,oe:team:bfd1bba6235971993e82d51e679a34a,,139.0,104.0,134.0,,,2699,1,11,2,28,11,2,2,0,0,0,1,,,,0.2445,0.289,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,1.0,0.0,11.0,3.0,1.0,1.0,,,3,0,81969,1822.2082,,1858.1771,0.0,155,3.4457,57,1.2671,37,0,0.0,76887,49727,1105.4539,,68295,0.123931,,1051,144,98,46,26.5654,12756,16816,241,12362,16637,264,394,179,-23,1,1,0,0,0,1,20235,27482,420,20336,28430,453,-101,-948,-33,1,1,1,1,1,1,122,66,48,118,82
FRA1TMNT1/390112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390112?gameHash=2006b43895063726,NA LCS,2015,Spring,0,2014-11-15 00:07:20,1,4.19,200,Red,team,,,Final Five,oe:team:dc2cbf450547e86e4b73d6073c3a7c8,,36.0,75.0,106.0,,,2699,0,2,11,3,2,11,0,0,0,0,0,,,,0.0445,0.289,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,1.0,1.0,3.0,11.0,0.0,0.0,,,0,3,56883,1264.535,,2374.8351,0.0,142,3.1567,57,1.2671,21,0,0.0,62389,35229,783.1567,,60325,-0.123931,,1085,217,211,6,28.9441,12362,16637,264,12756,16816,241,-394,-179,23,0,0,1,1,1,0,20336,28430,453,20235,27482,420,101,948,33,1,1,1,1,1,1,43,61,91,50,45
FRA1TMNT1/390114,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390114?gameHash=731d1b24f0a379f7,NA LCS,2015,Spring,0,2014-11-15 00:59:34,2,4.19,100,Blue,team,,,Final Five,oe:team:dc2cbf450547e86e4b73d6073c3a7c8,,48.0,106.0,104.0,,,2545,1,25,18,73,25,18,3,2,1,1,0,,,,0.5894,1.0138,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,9.0,5.0,1.0,1.0,,,2,0,80361,1894.5619,,2374.1611,0.0,149,3.5128,42,0.9902,23,0,0.0,74281,48584,1145.3988,,67100,0.092135,,833,179,138,41,23.8585,13998,16682,228,13672,15692,247,326,990,-19,2,2,1,1,4,2,20065,24246,362,21401,25732,395,-1336,-1486,-33,3,3,5,5,12,3,75,88,91,135,45
FRA1TMNT1/390114,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390114?gameHash=731d1b24f0a379f7,NA LCS,2015,Spring,0,2014-11-15 00:59:34,2,4.19,200,Red,team,,,Zenith Esports,oe:team:bfd1bba6235971993e82d51e679a34a,,139.0,66.0,36.0,,,2545,0,18,25,44,18,25,1,0,0,0,1,,,,0.4244,1.0138,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,5.0,9.0,0.0,0.0,,,0,2,75824,1787.5992,,2419.78,0.0,146,3.442,56,1.3202,38,0,0.0,64989,39292,926.334,,61190,-0.092135,,863,124,105,19,23.2692,13672,15692,247,13998,16682,228,-326,-990,19,1,4,2,2,2,1,21401,25732,395,20065,24246,362,1336,1486,33,5,12,3,3,3,5,56,46,124,50,16
FRA1TMNT1/390124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390124?gameHash=9d24092b61c6e92d,NA LCS,2015,Spring,0,2014-11-15 02:16:40,3,4.19,200,Red,team,,,Final Five,oe:team:dc2cbf450547e86e4b73d6073c3a7c8,,48.0,106.0,36.0,,,2266,1,15,6,32,15,6,3,0,0,0,1,,,,0.3972,0.556,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,3.0,0.0,1.0,,,2,0,58894,1559.4175,,2014.0777,0.0,109,2.8861,43,1.1386,23,0,0.0,73741,50694,1342.2948,,63962,0.250163,,1022,146,101,45,30.9267,15456,17210,251,13910,16346,260,1546,864,-9,3,4,2,2,2,3,25820,28181,395,19517,24129,393,6303,4052,2,7,14,2,2,2,7,117,104,134,50,45
FRA1TMNT1/390124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390124?gameHash=9d24092b61c6e92d,NA LCS,2015,Spring,0,2014-11-15 02:16:40,3,4.19,100,Blue,team,,,Zenith Esports,oe:team:bfd1bba6235971993e82d51e679a34a,,139.0,88.0,66.0,,,2266,0,6,15,12,6,15,0,0,0,0,0,,,,0.1589,0.556,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,,,0,2,47845,1266.8579,,2049.5587,0.0,115,3.045,39,1.0327,27,0,0.0,51047,28000,741.3945,,49740,-0.250163,,923,123,117,6,27.6964,13910,16346,260,15456,17210,251,-1546,-864,9,2,2,3,3,4,2,19517,24129,393,25820,28181,395,-6303,-4052,-2,2,2,7,7,14,2,75,46,91,118,82
FRA1TMNT1/390127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390127?gameHash=29dbcaee744e2df4,NA LCS,2015,Spring,0,2014-11-15 03:02:14,1,4.19,100,Blue,team,,,compLexity.White,oe:team:495e76f4e2f5385e54e5b306d770484,,151.0,25.0,45.0,,,1857,1,14,0,28,14,0,1,1,0,0,1,,,,0.4523,0.4523,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,,,2,0,64581,2086.6236,,2012.601,0.0,90,2.9079,36,1.1632,17,0,0.0,56705,37544,1213.0533,,45257,0.29871,,763,111,77,34,28.2391,12734,16584,281,12276,14640,213,458,1944,68,0,0,0,0,0,0,21913,27189,444,17935,23458,362,3978,3731,82,2,1,0,0,0,2,36,27,124,70,130
FRA1TMNT1/390127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390127?gameHash=29dbcaee744e2df4,NA LCS,2015,Spring,0,2014-11-15 03:02:14,1,4.19,200,Red,team,,,Infinity Esports,oe:team:53721bfbce4ef9543a06114520f6cf9,,104.0,46.0,61.0,,,1857,0,0,14,0,0,14,0,0,0,0,0,,,,0.0,0.4523,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,,,0,2,40517,1309.1115,,2552.5687,0.0,86,2.7787,25,0.8078,7,0,0.0,35054,15893,513.5057,,33495,-0.29871,,654,92,90,2,24.1034,12276,14640,213,12734,16584,281,-458,-1944,-68,0,0,0,0,0,0,17935,23458,362,21913,27189,444,-3978,-3731,-82,0,0,2,2,1,0,106,66,48,21,4
FRA1TMNT1/390128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390128?gameHash=18a8e1c354cfc593,NA LCS,2015,Spring,0,2014-11-15 03:57:48,2,4.19,100,Blue,team,,,Infinity Esports,oe:team:53721bfbce4ef9543a06114520f6cf9,,124.0,46.0,104.0,,,2792,1,22,18,47,22,18,1,0,0,0,0,,,,0.4728,0.8596,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,9.0,6.0,1.0,0.0,,,1,0,97641,2098.3023,,2590.3582,0.0,100,2.149,55,1.1819,20,0,0.0,81449,53405,1147.6719,,75285,0.0844466,,976,155,137,18,24.3052,14266,14664,210,13355,15977,233,911,-1313,-23,1,0,3,3,7,2,21964,25603,377,21332,27129,401,632,-1526,-24,3,2,6,6,8,4,43,61,91,139,45
FRA1TMNT1/390128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390128?gameHash=18a8e1c354cfc593,NA LCS,2015,Spring,0,2014-11-15 03:57:48,2,4.19,200,Red,team,,,compLexity.White,oe:team:495e76f4e2f5385e54e5b306d770484,,151.0,25.0,36.0,,,2792,0,18,23,35,18,23,0,0,0,0,1,,,,0.3868,0.8596,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,6.0,9.0,0.0,1.0,,,0,1,90844,1952.235,,2725.3152,0.0,150,3.2235,38,0.8166,28,0,0.0,70859,42815,920.0931,,69185,-0.0844466,,1073,183,153,30,26.9914,13355,15977,233,14266,14664,210,-911,1313,23,3,7,2,1,0,3,21332,27129,401,21964,25603,377,-632,1526,24,6,8,4,3,2,6,73,66,158,70,130
FRA1TMNT1/390129,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390129?gameHash=98d93314bde6945f,NA LCS,2015,Spring,0,2014-11-15 05:02:45,3,4.19,100,Blue,team,,,compLexity.White,oe:team:495e76f4e2f5385e54e5b306d770484,,151.0,25.0,43.0,,,1485,1,26,4,65,26,4,3,0,0,0,1,,,,1.0505,1.2121,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2,0,67027,2708.1616,,2119.6364,0.0,67,2.7071,16,0.6465,15,0,0.0,53300,37673,1522.1414,,47385,0.544264,,563,85,63,22,26.1818,15449,17667,259,12430,16140,209,3019,1527,50,4,10,2,2,4,4,27247,30316,400,18867,25008,335,8380,5308,65,11,22,3,3,4,11,106,46,91,70,82
FRA1TMNT1/390129,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/390129?gameHash=98d93314bde6945f,NA LCS,2015,Spring,0,2014-11-15 05:02:45,3,4.19,200,Red,team,,,Infinity Esports,oe:team:53721bfbce4ef9543a06114520f6cf9,,104.0,124.0,36.0,,,1485,0,4,26,6,4,26,0,0,0,0,0,,,,0.1616,1.2121,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0,2,31723,1281.7374,,3334.6667,0.0,47,1.899,19,0.7677,6,0,0.0,30443,14816,598.6263,,27112,-0.544264,,480,83,80,3,22.7475,12430,16140,209,15449,17667,259,-3019,-1527,-50,2,4,4,4,10,2,18867,25008,335,27247,30316,400,-8380,-5308,-65,3,4,11,11,22,3,75,61,158,21,45
